tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,NONE,84,2316,5.351651076786395e-05,0.999400642808162
weight,NONE,85,2053,4.743929041728182e-05,0.9994480820985793
weight,NONE,86,1903,4.3973195160295816e-05,0.9994920552937395
weight,NONE,87,1793,4.143139197183941e-05,0.9995334866857114
weight,NONE,88,1526,3.526174241440431e-05,0.9995687484281258
weight,NONE,89,1473,3.403705542360259e-05,0.9996027854835494
weight,NONE,90,1317,3.0432316356337146e-05,0.9996332177999058
weight,NONE,91,1220,2.819090809015286e-05,0.9996614087079959
weight,NONE,92,1106,2.5556675694843495e-05,0.9996869653836907
weight,NONE,93,1030,2.380052076463725e-05,0.9997107659044554
weight,NONE,94,954,2.2044365834431007e-05,0.9997328102702898
weight,NONE,95,884,2.0426854714504204e-05,0.9997532371250043
weight,NONE,96,783,1.809301724146696e-05,0.9997713301422457
weight,NONE,97,758,1.7515334698635958e-05,0.9997888454769445
weight,NONE,98,648,1.4973531510179552e-05,0.9998038190084546
weight,NONE,99,637,1.4719351191333912e-05,0.999818538359646
weight,NONE,100,549,1.2685908640568787e-05,0.9998312242682865
weight,NONE,101,537,1.2408621020009906e-05,0.9998436328893066
weight,NONE,102,467,1.0791109900083104e-05,0.9998544239992065
weight,NONE,103,433,1.0005461641832942e-05,0.9998644294608484
weight,NONE,104,402,9.2891352887225e-06,0.9998737185961372
weight,NONE,105,382,8.826989254457698e-06,0.9998825455853916
weight,NONE,106,334,7.717838772222177e-06,0.9998902634241639
weight,NONE,107,310,7.163263531104415e-06,0.9998974266876949
weight,NONE,108,316,7.301907341383856e-06,0.9999047285950363
weight,NONE,109,252,5.823040031736493e-06,0.999910551635068
weight,NONE,110,237,5.476430506037892e-06,0.9999160280655741
weight,NONE,111,251,5.799932730023253e-06,0.9999218279983041
weight,NONE,112,208,4.80631875635393e-06,0.9999266343170604
weight,NONE,113,193,4.4597092306553296e-06,0.9999310940262911
weight,NONE,114,205,4.73699685121421e-06,0.9999358310231423
weight,NONE,115,178,4.113099704956729e-06,0.9999399441228473
weight,NONE,116,144,3.327451446706567e-06,0.999943271574294
weight,NONE,117,148,3.419880653559527e-06,0.9999466914549475
weight,NONE,118,138,3.188807636427127e-06,0.999949880262584
weight,NONE,119,124,2.8653054124417663e-06,0.9999527455679964
weight,NONE,120,110,2.5418031884564056e-06,0.9999552873711849
weight,NONE,121,120,2.7728762055888058e-06,0.9999580602473904
weight,NONE,122,111,2.5649104901696454e-06,0.9999606251578806
weight,NONE,123,94,2.172086361044565e-06,0.9999627972442416
weight,NONE,124,90,2.0796571541916043e-06,0.9999648769013959
weight,NONE,125,83,1.917906042198924e-06,0.9999667948074381
weight,NONE,126,1437,3.320519256192595e-05,1.0
weight,MEAN,0,269091,0.05944316394005384,0.05944316394005384
weight,MEAN,1,274945,0.06073633346896813,0.12017949740902197
weight,MEAN,2,280394,0.061940037049947626,0.18211953445896958
weight,MEAN,3,281286,0.06213708303897932,0.2442566174979489
weight,MEAN,4,280461,0.06195483758948252,0.3062114550874314
weight,MEAN,5,258452,0.057092970804058084,0.36330442589148954
weight,MEAN,6,231653,0.05117297589367646,0.41447740178516596
weight,MEAN,7,208850,0.0461357116695848,0.46061311345475076
weight,MEAN,8,189304,0.041817930389749014,0.5024310438444998
weight,MEAN,9,171635,0.037914785120465345,0.5403458289649651
weight,MEAN,10,158340,0.03497787208887746,0.5753237010538426
weight,MEAN,11,146915,0.03245404874281566,0.6077777497966582
weight,MEAN,12,135426,0.029916087567944418,0.6376938373646027
weight,MEAN,13,124542,0.027511773056037494,0.6652056104206402
weight,MEAN,14,115703,0.025559206355307496,0.6907648167759477
weight,MEAN,15,108102,0.023880118280610277,0.7146449350565579
weight,MEAN,16,100625,0.022228422249231366,0.7368733573057893
weight,MEAN,17,92005,0.020324233431458703,0.757197590737248
weight,MEAN,18,85265,0.018835343334963603,0.7760329340722116
weight,MEAN,19,77736,0.017172160317677012,0.7932050943898886
weight,MEAN,20,72269,0.01596448047234486,0.8091695748622335
weight,MEAN,21,66396,0.014667113775502765,0.8238366886377363
weight,MEAN,22,61005,0.013476222601881834,0.837312911239618
weight,MEAN,23,56739,0.012533847950301998,0.84984675918992
weight,MEAN,24,52442,0.011584625287892584,0.8614313844778126
weight,MEAN,25,48279,0.010665003704552955,0.8720963881823656
weight,MEAN,26,44820,0.009900898238117265,0.8819972864204829
weight,MEAN,27,41860,0.009247023655680248,0.8912443100761631
